X,Y,Z,Bx,By,Bz
-0.5,1.0,0.0,-3903.5043353152055,7409.46372148869,27565.510278482605
-0.5,1.0,0.5,9372.644873147538,-17243.057511400893,12132.7791699051
-0.5,1.0,1.0,6673.611858762819,-12697.793098424387,-2301.4393981852804
-0.5,1.0,1.5,3150.1258852910332,-6220.201700277231,-4006.7224462325235
-0.5,1.0,2.0,1490.798802796417,-3031.731963656338,-3047.001764497411
-0.5,1.0,2.5,759.5986398768491,-1580.453862606105,-2087.4503758865285
-0.5,1.0,3.0,418.31976325116165,-886.5575104615264,-1426.6028318985814
-0.5,1.0,3.5,246.66818091806073,-530.8962852733315,-996.7433860648529
-0.5,1.0,4.0,154.0630403792968,-336.0228924645595,-715.5902899432409
-0.5,1.0,4.5,100.9544249686917,-222.78390470952132,-527.5172332039264
-0.5,1.0,5.0,68.86453396824733,-153.57263922054048,-398.346607871558
-0.5,1.0,5.5,48.59315332424667,-109.40407347582465,-307.3028367728125
-0.5,1.0,6.0,35.29139379250984,-80.1541369633738,-241.57370068189127
-0.5,1.0,6.5,26.27281881675906,-60.155774132221126,-193.07809522560999
-0.5,1.0,7.0,19.98243037978536,-46.0989814815285,-156.59291912002877
-0.5,1.0,7.5,15.485027681151498,-35.976577375896014,-128.66006239467953
-0.5,1.0,8.0,12.198850980777223,-28.530583713533762,-106.93744700763033
-0.5,1.0,8.5,9.751045057148499,-22.949180686992058,-89.80513540057665
-0.5,1.0,9.0,7.896228858035872,-18.69466599846212,-76.12080345907395
-0.5,1.0,9.5,6.469012076394295,-15.402477055144619,-65.06452565533897
-0.5,1.0,10.0,5.355562851291161,-12.82026235367022,-56.038180787506455
-0.5,1.5,-10.0,-2.1707473130000556,7.564281723176347,-56.645904768740095
-0.5,1.5,-9.5,-2.733551205294345,9.515226203470373,-65.69368739962113
-0.5,1.5,-9.0,-3.473435140518192,12.080593314399906,-76.7436388626183
-0.5,1.5,-8.5,-4.458369422775351,15.497026097238953,-90.37077018661725
-0.5,1.5,-8.0,-5.787834222224398,20.111261477423927,-107.35534612735663
-0.5,1.5,-7.5,-7.61019857633372,26.441331157217242,-128.77111196565917
-0.5,1.5,-7.0,-10.15148621285817,35.27773480130018,-156.1176102385912
-0.5,1.5,-6.5,-13.7641068449603,47.85534693481471,-191.52165508706668
-0.5,1.5,-6.0,-19.011825890134418,66.15373316293098,-238.04768522237242
-0.5,1.5,-5.5,-26.822439984938313,93.43797483375091,-300.17943512612936
-0.5,1.5,-5.0,-38.77168319227916,135.2651208815251,-384.56605280590657
-0.5,1.5,-4.5,-57.628529584011616,201.4206977628704,-501.14942014132055
-0.5,1.5,-4.0,-88.44160380934535,309.77252470974116,-664.7331290283979
-0.5,1.5,-3.5,-140.77101014586347,494.1600812024495,-896.5988735877977
-0.5,1.5,-3.0,-233.3601781664862,820.7451647894441,-1223.6923441183778
-0.5,1.5,-2.5,-403.71212662712475,1420.717584786724,-1664.5911115529088
-0.5,1.5,-2.0,-724.8442937908183,2543.6066180993466,-2161.4993732382236
-0.5,1.5,-1.5,-1313.1012028343941,4561.730872644073,-2332.7974853703345
-0.5,1.5,-1.0,-2187.8599759711474,7439.157440515572,-889.7731372631667
-0.5,1.5,-0.5,-2566.8526836077986,8507.617019626829,4009.21747585557
-0.5,1.5,0.0,-752.5369665483372,2784.8590675394425,8920.964875250282
-0.5,1.5,0.5,1688.9463652613567,-4623.963662197094,6438.570320383711
-0.5,1.5,1.0,2067.74162262818,-5942.121532963682,1481.6981443856987
-0.5,1.5,1.5,1440.7060306244389,-4233.806676312142,-832.5760766232596
-0.5,1.5,2.0,868.7180555436781,-2596.481652729665,-1314.7207213927081
-0.5,1.5,2.5,514.9995889441024,-1559.5688415869868,-1189.559130803571
-0.5,1.5,3.0,312.92407691993276,-957.3024842649882,-948.612609940656
-0.5,1.5,3.5,197.20132897247592,-608.1008731436056,-730.3710932762305
-0.5,1.5,4.0,129.04048716763904,-400.4376449252454,-559.876778724779
-0.5,1.5,4.5,87.45623208056672,-272.77669562405964,-432.3426606612562
-0.5,1.5,5.0,61.17159425333914,-191.58681123769728,-337.8051545054359
-0.5,1.5,5.5,43.99733598922964,-138.2691760111808,-267.41074429429165
-0.5,1.5,6.0,32.43215637638991,-102.21393235508718,-214.4610376194255
-0.5,1.5,6.5,24.4303190576826,-77.1792315001972,-174.14201235944043
-0.5,1.5,7.0,18.758125223137668,-59.379759533151365,-143.04570037890457
-0.5,1.5,7.5,14.649277094494757,-46.452916818531264,-118.75942750993447
-0.5,1.5,8.0,11.61458525249811,-36.884281156478224,-99.56328211138349
-0.5,1.5,8.5,9.333844495409787,-29.679058000908054,-84.21876818439539
-0.5,1.5,9.0,7.592625422705387,-24.169001780257336,-71.82380154456561
-0.5,1.5,9.5,6.244281143016697,-19.895911021053713,-61.713525600300436
-0.5,1.5,10.0,5.1866366279735,-16.539729716266528,-53.392139152180754
-0.5,2.0,-10.0,-2.0910584226362516,11.384465839783427,-54.586027970063995
-0.5,2.0,-9.5,-2.6223739380596167,14.113006579677835,-63.02001444139885
-0.5,2.0,-9.0,-3.316263199570522,17.65540612014789,-73.23249573034279
-0.5,2.0,-8.5,-4.232869328295351,22.30896611398575,-85.70033837444525
-0.5,2.0,-8.0,-5.458913132786637,28.501393811626116,-101.0546015103184
-0.5,2.0,-7.5,-7.121463310903285,36.8583617643305,-120.13763231023403
-0.5,2.0,-7.0,-9.410036789806535,48.31147602539662,-144.08240555418547
-0.5,2.0,-6.5,-12.612637934905374,64.2744154117162,-174.42156891659664
-0.5,2.0,-6.0,-17.17572562013758,86.93573324481093,-213.23264278718773
-0.5,2.0,-5.5,-23.805819356373064,119.75453626215129,-263.31742663767176
-0.5,2.0,-5.0,-33.644699352109384,168.3129363077612,-328.38226430242065
-0.5,2.0,-4.5,-48.57392466469094,241.79437503286496,-413.08883840390416
-0.5,2.0,-4.0,-71.7435550228085,355.5339304826979,-522.5675164679241
-0.5,2.0,-3.5,-108.45906418571849,535.2479494030197,-660.225586557552
-0.5,2.0,-3.0,-167.50707382226435,823.187975059624,-820.7220277021472
-0.5,2.0,-2.5,-262.4005906484949,1283.296977176104,-970.5285149029875
-0.5,2.0,-2.0,-409.19680828804616,1988.5074642335,-1001.9116273841113
-0.5,2.0,-1.5,-608.2468198974632,2931.008456890516,-656.180297667915
-0.5,2.0,-1.0,-783.2578100848738,3746.731327743501,468.66765055701944
-0.5,2.0,-0.5,-705.6382358457238,3427.4749270631337,2396.098752532777
-0.5,2.0,0.0,-188.53951808379557,1230.723689202054,3821.0424428431484
-0.5,2.0,0.5,439.5922954408722,-1429.7040233485316,3277.629363773111
-0.5,2.0,1.0,705.3304155848078,-2622.199271061748,1591.964629019529
-0.5,2.0,1.5,639.6283050344962,-2455.712263595942,265.2005214061952
-0.5,2.0,2.0,473.1758162365783,-1846.386400570669,-363.66690262278547
-0.5,2.0,2.5,324.93904802315114,-1281.1172773461897,-553.8470210876591
-0.5,2.0,3.0,219.17525977642168,-870.206967748997,-551.2902304318778
-0.5,2.0,3.5,148.87713554426438,-593.9271443901021,-483.7977236645126
-0.5,2.0,4.0,102.90971893378193,-411.84890219703084,-404.50453850612445
-0.5,2.0,4.5,72.65848167789736,-291.35793754480085,-332.12018440084637
-0.5,2.0,5.0,52.42792463865334,-210.46115791085066,-271.479263124758
-0.5,2.0,5.5,38.62917776130166,-155.12988012655322,-222.39393019413592
-0.5,2.0,6.0,29.021643069153743,-116.5315004115832,-183.16988480822482
-0.5,2.0,6.5,22.19643694447844,-89.07733946446174,-151.90703592109298
-0.5,2.0,7.0,17.254600100758296,-69.18507033812531,-126.92422875077857
-0.5,2.0,7.5,13.612432160045067,-54.52024414686465,-106.85402598824996
-0.5,2.0,8.0,10.883824917570244,-43.534417991520066,-90.62336959505349
-0.5,2.0,8.5,8.808622917795134,-35.182069095942076,-77.40293478269136
-0.5,2.0,9.0,7.208397488721642,-28.7449531233544,-66.55495366766016
-0.5,2.0,9.5,5.958659302596981,-23.72142100037627,-57.58875407568399
-0.5,2.0,10.0,4.971200308206351,-19.75565516505856,-50.1254591689069
-0.5,2.5,-10.0,-1.9857347443183024,14.764013853288445,-51.893969362820165
-0.5,2.5,-9.5,-2.4773204099685477,18.118937896611634,-59.56464612922866
-0.5,2.5,-9.0,-3.1139554420778652,22.42512269630911,-68.74971069293738
-0.5,2.5,-8.5,-3.946758383260342,28.010648158325267,-79.81690874971746
-0.5,2.5,-8.0,-5.0480356683896535,35.337713413287105,-93.23543915598802
-0.5,2.5,-7.5,-6.5213515031537685,45.06610390867339,-109.60378166316143
-0.5,2.5,-7.0,-8.517029312923437,58.15026635548046,-129.68164349439644
-0.5,2.5,-6.5,-11.256137988586676,75.9894096904937,-154.42122277457125
-0.5,2.5,-6.0,-15.0678805551966,100.66088298662588,-184.9837285536841
-0.5,2.5,-5.5,-20.447858887489247,135.28283705508838,-222.70566748067645
-0.5,2.5,-5.0,-28.147754120151614,184.57047520728892,-268.9309503051064
-0.5,2.5,-4.5,-39.308602899116124,255.6572846671854,-324.51796003236853
-0.5,2.5,-4.0,-55.64071240565965,359.1935641401209,-388.6068309362834
-0.5,2.5,-3.5,-79.6076767209611,510.43807445056336,-455.7982932879734
-0.5,2.5,-3.0,-114.40745350385029,729.0384554799582,-510.22941820921943
-0.5,2.5,-2.5,-163.07561693068791,1033.3656343952034,-514.721020554751
-0.5,2.5,-2.0,-225.00501589185683,1419.3724442957252,-396.4061841343659
-0.5,2.5,-1.5,-287.15869309391496,1809.3425567496365,-46.542071841898434
-0.5,2.5,-1.0,-311.3841647374984,1983.1553097782441,610.5418735678749
-0.5,2.5,-0.5,-239.92358469787385,1620.0969878260623,1432.2417620657116
-0.5,2.5,0.0,-56.20243405667304,636.6567492682381,1958.8865885424912
-0.5,2.5,0.5,154.05023505772976,-505.5956867951971,1811.561648250654
-0.5,2.5,1.0,279.4325419202394,-1218.6381986311844,1171.8449491228089
-0.5,2.5,1.5,298.13117527885424,-1378.786329679459,500.3706571973992
-0.5,2.5,2.0,256.46947237489275,-1215.1571914713754,46.08452214622202
-0.5,2.5,2.5,199.29689267451192,-956.3934327349241,-186.82322996515686
-0.5,2.5,3.0,148.03047067005483,-715.6359873901129,-276.10256304415583
-0.5,2.5,3.5,108.27543582330361,-525.6827146830229,-290.3024242549742
-0.5,2.5,4.0,79.22250179250331,-385.48687308677086,-271.1396180621132
-0.5,2.5,4.5,58.450913853163904,-284.6416682606588,-240.1967850378774
-0.5,2.5,5.0,43.65411963611687,-212.53238728468955,-207.51922745135442
-0.5,2.5,5.5,33.05408344443992,-160.7604355774642,-177.27561572678968
-0.5,2.5,6.0,25.38227870519313,-123.24842549561306,-150.8483815538516
-0.5,2.5,6.5,19.760454767047474,-95.75198505744453,-128.38517626941785
-0.5,2.5,7.0,15.586128315705093,-75.34215147132286,-109.5407381687807
-0.5,2.5,7.5,12.445321992838911,-59.99823878982301,-93.81691166491109
-0.5,2.5,8.0,10.051559346528691,-48.31801771673232,-80.70974200319833
-0.5,2.5,8.5,8.204610902569193,-39.319580263551806,-69.76638369228743
-0.5,2.5,9.0,6.76293739667533,-32.30797947607638,-60.601255241366566
-0.5,2.5,9.5,5.625261802383605,-26.785713950293697,-52.894904675721854
-0.5,2.5,10.0,4.718282582142574,-22.392536074446888,-46.38628049263184
-0.5,3.0,-10.0,-1.8602304301666834,17.627313690607618,-48.705532315718315
-0.5,3.0,-9.5,-2.3064412724849084,21.44146416622895,-55.51593909713857
-0.5,3.0,-9.0,-2.878578012033759,26.28041831810304,-63.55987901525086
-0.5,3.0,-8.5,-3.6184231839974834,32.474972622622765,-73.09718082719392
-0.5,3.0,-8.0,-4.5836941514631375,40.48003861454038,-84.44167368347435
-0.5,3.0,-7.5,-5.854840402267855,50.92674186000662,-97.96591123103539
-0.5,3.0,-7.0,-7.544823613740048,64.69784721579363,-114.098207081818
-0.5,3.0,-6.5,-9.813282641891924,83.03609293035589,-133.30156252745616
-0.5,3.0,-6.0,-12.886590115589236,107.69753881927035,-156.01347047933558
-0.5,3.0,-5.5,-17.085303146786426,141.16090101226686,-182.5055428306609
-0.5,3.0,-5.0,-22.858882355549532,186.89177853523276,-212.58504716966019
-0.5,3.0,-4.5,-30.82178035905869,249.6166395943173,-244.99684531038588
-0.5,3.0,-4.0,-41.76816744016242,335.4367035190149,-276.2907719314302
-0.5,3.0,-3.5,-56.60124458429313,451.30530456611854,-298.83049489114535
-0.5,3.0,-3.0,-76.02359302600038,602.746542430164,-297.72889469246144
-0.5,3.0,-2.5,-99.68691104482856,787.6687552189284,-247.40888285921824
-0.5,3.0,-2.0,-124.40983776229538,983.6556207980934,-111.52131369228141
-0.5,3.0,-1.5,-141.60387713058276,1130.2572990317124,144.07371924921006
-0.5,3.0,-1.0,-136.3740139694443,1124.082907018502,513.2654387347033
-0.5,3.0,-0.5,-94.24154735600379,866.1867518701339,900.1073031702088
-0.5,3.0,0.0,-17.290354396497346,369.0422867340725,1131.4054490590734
-0.5,3.0,0.5,67.52592097692826,-192.7639812995173,1086.6235555770131
-0.5,3.0,1.0,127.41082783368088,-606.8200781161225,814.7219232121912
-0.5,3.0,1.5,149.67817445214618,-786.9263108355943,472.99905006043394
-0.5,3.0,2.0,143.02956717959916,-781.888583938209,186.6217341070365
-0.5,3.0,2.5,122.3957222030136,-682.208191378423,-2.909321458200001
-0.5,3.0,3.0,98.67626035231179,-555.8722702364487,-107.62023212679368
-0.5,3.0,3.5,77.19535989806454,-437.416534193983,-154.7628728092622
-0.5,3.0,4.0,59.63632279208036,-338.911243558244,-168.12795683366753
-0.5,3.0,4.5,45.9684851454775,-261.4926203049146,-163.76923205148728
-0.5,3.0,5.0,35.566210329339036,-202.23889100983902,-151.2340424078196
-0.5,3.0,5.5,27.713658011634166,-157.36716280715157,-135.76191048539428
-0.5,3.0,6.0,21.78639073129637,-123.44508304708687,-120.03518539533981
-0.5,3.0,6.5,17.292093766200733,-97.71436284149014,-105.31069026752115
-0.5,3.0,7.0,13.860085610697444,-78.07483757542819,-92.08616456217891
-0.5,3.0,7.5,11.217039699561163,-62.96708044660861,-80.47348802026475
-0.5,3.0,8.0,9.163031626371618,-51.24529218892532,-70.40088851092865
-0.5,3.0,8.5,7.551960308774066,-42.06966085821852,-61.71942908577989
-0.5,3.0,9.0,6.276664461604729,-34.823269883166276,-54.25733502950904
-0.5,3.0,9.5,5.2581434328738395,-29.050724412388746,-47.84608943044502
-0.5,3.0,10.0,4.4377043778867735,-24.41364137590646,-42.3320291058862
-0.5,3.5,-10.0,-1.720372053693092,19.934453611715682,-45.16509451447491
-0.5,3.5,-9.5,-2.118166549518611,24.03960675683087,-51.0701299143924
-0.5,3.5,-9.0,-2.6224783039053023,29.184363869175115,-57.93227330091543
-0.5,3.5,-8.5,-3.266167360252256,35.67951340268758,-65.91411557699914
-0.5,3.5,-8.0,-4.093394120317687,43.94077466738607,-75.19444731553145
-0.5,3.5,-7.5,-5.163743764686201,54.526403376747595,-85.95778686113755
-0.5,3.5,-7.0,-6.557676992168,68.18745214499017,-98.3708228659883
-0.5,3.5,-6.5,-8.383628640131251,85.93262643100297,-112.53502137373755
-0.5,3.5,-6.0,-10.786552291907027,109.10683241693145,-128.39669514904654
-0.5,3.5,-5.5,-13.956803189639821,139.47361157946835,-145.5835504247056
-0.5,3.5,-5.0,-18.135747358772804,179.27011521420857,-163.1191536113009
-0.5,3.5,-4.5,-23.60900162784319,231.15558470233404,-178.94765735686707
-0.5,3.5,-4.0,-30.667072292283425,297.8786780198336,-189.19827566979623
-0.5,3.5,-3.5,-39.493807114669025,381.3248357223204,-187.18853653862072
-0.5,3.5,-3.0,-49.91741333448661,480.39500019765575,-162.43877912472416
-0.5,3.5,-2.5,-60.951908370879316,587.1358314326537,-100.67263953036172
-0.5,3.5,-2.0,-70.15316978224105,681.3954751288012,12.996357346362219
-0.5,3.5,-1.5,-73.17067974152143,727.255445527789,184.69707577535155
-0.5,3.5,-1.0,-64.50989814739965,679.4521137732837,396.3834298234627
-0.5,3.5,-0.5,-40.611210622109716,508.09121382879914,595.4570517225321
-0.5,3.5,0.0,-4.162285603131606,232.22600760559263,710.6189120824417
-0.5,3.5,0.5,35.00091307533038,-73.62204479296508,696.9095692733168
-0.5,3.5,1.0,65.43119851229594,-321.6329895410704,569.6801936497872
-0.5,3.5,1.5,81.13735316956104,-463.8181483266054,388.72734496224615
-0.5,3.5,2.0,83.23952115099887,-505.00098345327336,213.83941440317315
-0.5,3.5,2.5,76.56947078736431,-478.4885771516139,77.60150404579308
-0.5,3.5,3.0,65.96935359528021,-419.0136771727857,-13.643021515017905
-0.5,3.5,3.5,54.686887526313804,-350.56501227906784,-67.33417743863852
-0.5,3.5,4.0,44.37808340698653,-285.90414272166527,-94.46615505601876
-0.5,3.5,4.5,35.64670736971316,-230.1707864683251,-104.68920027028699
-0.5,3.5,5.0,28.544197363379403,-184.37907780644278,-104.99793806515521
-0.5,3.5,5.5,22.887961259205387,-147.69961937221203,-99.97002566002087
-0.5,3.5,6.0,18.42824787590138,-118.68722867849559,-92.41100364626158
-0.5,3.5,6.5,14.923079569625974,-95.8521845950651,-83.95376700239127
-0.5,3.5,7.0,12.165302165976954,-77.88305397504215,-75.49998072380242
-0.5,3.5,7.5,9.987675299795667,-63.70462967778539,-67.51307854580186
-0.5,3.5,8.0,8.25920071344347,-52.46678332344191,-60.20222573179738
-0.5,3.5,8.5,6.878848427241558,-43.509917501726434,-53.63393948964897
-0.5,3.5,9.0,5.769208460846728,-36.326917830240504,-47.79831972562726
-0.5,3.5,9.5,4.871128073097955,-30.52920422225359,-42.64732148202099
-0.5,3.5,10.0,4.139314491304658,-25.818942516667498,-38.11666062153299
-0.5,4.0,-10.0,-1.5718902550516662,21.67894367162124,-41.41415258188831
-0.5,4.0,-9.5,-1.9205951107427066,25.91819611248539,-46.41497384021612
-0.5,4.0,-9.0,-2.357199016357849,31.163058564414673,-52.11738095016298
-0.5,4.0,-8.5,-2.906573650749804,37.688639637208595,-58.603269360139755
-0.5,4.0,-8.0,-3.6010937725978724,45.851555096192435,-65.94417592968873
-0.5,4.0,-7.5,-4.482814766223196,56.11320432359421,-74.18307881407092
-0.5,4.0,-7.0,-5.605964366458692,69.06712086763808,-83.30260869750337
-0.5,4.0,-6.5,-7.039565545217491,85.46771883853447,-93.17144157734809
-0.5,4.0,-6.0,-8.869377293990091,106.25305872722024,-103.45642430146435
-0.5,4.0,-5.5,-11.197455903403917,132.54451230599435,-113.48341740567672
-0.5,4.0,-5.0,-14.13577529639989,165.5879488322986,-122.02695636746381
-0.5,4.0,-4.5,-17.787172150274642,206.56965930431014,-127.0147809665809
-0.5,4.0,-4.0,-22.202157722996,256.1939197933351,-125.16465028473017
-0.5,4.0,-3.5,-27.294977522000625,313.8609577151445,-111.6602896309788
-0.5,4.0,-3.0,-32.70316596302788,376.29407397793756,-80.1646567519012
-0.5,4.0,-2.5,-37.59626056922891,435.68231578412406,-23.773680907015972
-0.5,4.0,-2.0,-40.510058026847354,478.0811683769703,62.25005485749786
-0.5,4.0,-1.5,-39.41180413029973,484.01572693987634,175.57582196116294
-0.5,4.0,-1.0,-32.29881424144632,434.04301766572604,301.4320572392368
-0.5,4.0,-0.5,-18.416047612863473,319.9099015556659,411.8270428269386
-0.5,4.0,0.0,0.5503185696020793,155.3543707566041,474.8252529141759
-0.5,4.0,0.5,20.55891816724016,-24.551539055642444,471.44928515560997
-0.5,4.0,1.0,37.053408209522594,-179.42478045434837,407.07256826627383
-0.5,4.0,1.5,47.202356959944794,-283.0901616173195,306.6828260200889
-0.5,4.0,2.0,50.74319507912933,-331.2279952635031,199.351078013721
-0.5,4.0,2.5,49.212739469404944,-335.25611208354456,105.62118470312537
-0.5,4.0,3.0,44.674370308329955,-311.7277685861563,34.26857514265623
-0.5,4.0,3.5,38.86500691352009,-275.03703306629893,-14.547618968056627
-0.5,4.0,4.0,32.921948762385426,-234.9026404373408,-44.81325285216128
-0.5,4.0,4.5,27.45133886470966,-196.74602554654442,-61.49235555480589
-0.5,4.0,5.0,22.699806247898177,-163.00402197908377,-68.98205989381295
-0.5,4.0,5.5,18.70909467975627,-134.36273153901084,-70.63908009495536
-0.5,4.0,6.0,15.421473935706555,-110.6186509752298,-68.81773897534495
-0.5,4.0,6.5,12.741258138018154,-91.1930355125239,-65.07993470928216
-0.5,4.0,7.0,10.566655867703076,-75.40610820644014,-60.41913504511157
-0.5,4.0,7.5,8.804185328312462,-62.607359129037626,-55.443625151288174
-0.5,4.0,8.0,7.373799462319198,-52.22743305140225,-50.510264873217075
-0.5,4.0,8.5,6.209506869810333,-43.79071915281546,-45.816279240578524
-0.5,4.0,9.0,5.258020633430058,-36.91017766027103,-41.46004223605764
-0.5,4.0,9.5,4.476862318769759,-31.27545013605337,-37.48013278200975
-0.5,4.0,10.0,3.832343063590912,-26.639647485990537,-33.88024316907402
-0.5,4.5,-10.0,-1.4200432444706337,22.882594908661677,-37.5821798437464
-0.5,4.5,-9.5,-1.7209544208641765,27.119191644312824,-41.71742050143332
-0.5,4.5,-9.0,-2.0927085793443245,32.290994728530166,-46.33048621782173
-0.5,4.5,-8.5,-2.5534068814388036,38.628944738671876,-51.441442898822494
-0.5,4.5,-8.0,-3.125756150600727,46.421919854243306,-57.044053353022214
-0.5,4.5,-7.5,-3.8379388965241867,56.02802323343731,-63.08559112198239
-0.5,4.5,-7.0,-4.724347751664474,67.88431633046007,-69.43544937716358
-0.5,4.5,-6.5,-5.825697637696723,82.51046175650916,-75.83744191092495
-0.5,4.5,-6.0,-7.187836664217845,100.49748232642354,-81.83981984669727
-0.5,4.5,-5.5,-8.857759390792763,122.4656110886213,-86.69714587670778
-0.5,4.5,-5.0,-10.874451908734311,148.96425737590758,-89.24259550665734
-0.5,4.5,-4.5,-13.250895926107265,180.27295268736754,-87.74281620431576
-0.5,4.5,-4.0,-15.942483577656064,216.05028909769152,-79.77907544672195
-0.5,4.5,-3.5,-18.797779041851236,254.78562061064247,-62.258140924745064
-0.5,4.5,-3.0,-21.493363102556643,293.0740588770376,-31.744617759900134
-0.5,4.5,-2.5,-23.471544501774165,324.91703085324775,14.620024965631803
-0.5,4.5,-2.0,-23.92991881376244,341.5784106796981,77.4171977727279
-0.5,4.5,-1.5,-21.94445941324572,332.8558251418016,152.7213251849893
-0.5,4.5,-1.0,-16.793679500918437,290.4601506150039,230.50321749815836
-0.5,4.5,-0.5,-8.426684692161924,212.88109885269992,295.6319284754792
-0.5,4.5,0.0,2.197356245957944,108.94396886496034,332.69605987094883
-0.5,4.5,0.5,13.251712625206654,-3.4834132177435353,332.86106114904777
-0.5,4.5,1.0,22.725024442117675,-104.18522223690901,298.15997503334995
-0.5,4.5,1.5,29.223742650231923,-178.54854828660928,239.91187863857016
-0.5,4.5,2.0,32.362366706396664,-221.58409177442408,172.78895416130334
-0.5,4.5,2.5,32.60280799798727,-236.6242949841277,109.02588478253813
-0.5,4.5,3.0,30.814804631244797,-231.24713043728053,55.75493612998208
-0.5,4.5,3.5,27.88257344951076,-213.52170414726785,15.336428732669454
-0.5,4.5,4.0,24.497316104231565,-189.9497467901332,-12.959767842006872
-0.5,4.5,4.5,21.11107886388611,-164.92389066601314,-31.28254992986014
-0.5,4.5,5.0,17.974807253124695,-141.00430480765797,-42.08341152745111
-0.5,4.5,5.5,15.199804651223719,-119.44632801192394,-47.55463296227818
-0.5,4.5,6.0,12.812572348671067,-100.69042668326102,-49.43613524483859
-0.5,4.5,6.5,10.794158130413006,-84.72220645847777,-49.01345902564396
-0.5,4.5,7.0,9.105014802495372,-71.30478270448151,-47.19175800404947
-0.5,4.5,7.5,7.699253931634995,-60.115428412271235,-44.58580304702141
-0.5,4.5,8.0,6.53207254983977,-50.81932700963078,-41.60053492405732
-0.5,4.5,8.5,5.5630822240833515,-43.10541745135203,-38.494750764466616
-0.5,4.5,9.0,4.757513640712985,-36.700714211112704,-35.42790197737424
-0.5,4.5,9.5,4.086170258773395,-31.3734455615966,-32.49344449464611
-0.5,4.5,10.0,3.524927927750156,-26.930672961491144,-29.74174818781
-0.5,5.0,-10.0,-1.2693582243444015,23.588781882862406,-33.78040726422824
-0.5,5.0,-9.5,-1.5252622006930232,27.71113190024352,-37.11600654395733
-0.5,5.0,-9.0,-1.836978525689917,32.67456113842577,-40.74286623585055
-0.5,5.0,-8.5,-2.217139261597441,38.66350634058562,-44.63759198120197
-0.5,5.0,-8.0,-2.6809051280007856,45.899394371463146,-48.74318199615036
-0.5,5.0,-7.5,-3.246085567261921,54.64319472432001,-52.950564458277846
-0.5,5.0,-7.0,-3.9328871739244975,65.19352641635852,-57.07222704312472
-0.5,5.0,-6.5,-4.762967517091036,77.87584168990062,-60.80578152305071
-0.5,5.0,-6.0,-5.757120540628978,93.01515247342361,-63.68586908494512
-0.5,5.0,-5.5,-6.930789049789801,110.88089781566411,-65.02538371451138
-0.5,5.0,-5.0,-8.286051655007519,131.5877567878346,-63.852819243731155
-0.5,5.0,-4.5,-9.798599493976626,154.93328297064372,-58.86470323879941
-0.5,5.0,-4.0,-11.398529818524194,180.15738305580658,-48.43277644919281
-0.5,5.0,-3.5,-12.94561683114163,205.6310046397753,-30.73430099535443
-0.5,5.0,-3.0,-14.204367033706625,228.5376052281777,-4.099257281293218
-0.5,5.0,-2.5,-14.832424056442239,244.71150205124854,32.342857344703496
-0.5,5.0,-2.0,-14.40620050881612,248.915019133683,77.74124405311261
-0.5,5.0,-1.5,-12.51002053282731,235.86767510053207,128.6022199665762
-0.5,5.0,-1.0,-8.894910292576542,202.09579515157182,178.47143100336572
-0.5,5.0,-0.5,-3.659525979681634,148.05481990395336,218.92316067544098
-0.5,5.0,0.0,2.653926009183625,79.3037946190043,242.02516840834983
-0.5,5.0,0.5,9.15288986119014,5.558106394059638,243.3264516839727
-0.5,5.0,1.0,14.872351765684938,-62.33969170114225,223.6350846257012
-0.5,5.0,1.5,19.092631310673703,-115.94738954768344,188.4406541941487
-0.5,5.0,2.0,21.520827528783034,-151.31902884468616,145.4631832067689
-0.5,5.0,2.5,22.27011997441958,-168.92466098840882,101.92887732196633
-0.5,5.0,3.0,21.705455939021775,-172.0942920126966,62.89449173176316
-0.5,5.0,3.5,20.26926372334665,-165.18756407650906,30.90416885580423
-0.5,5.0,4.0,18.36029585417473,-152.28092791046112,6.5085699857099195
-0.5,5.0,4.5,16.279950994433516,-136.54917705767966,-10.952800324354937
-0.5,5.0,5.0,14.226963768344067,-120.15920297372821,-22.68025125640561
-0.5,5.0,5.5,12.315710284051285,-104.42427762665086,-29.975227570344735
-0.5,5.0,6.0,10.600566984277178,-90.03532503812382,-34.011880032758924
-0.5,5.0,6.5,9.097577937435988,-77.27468696277326,-35.75056125512399
-0.5,5.0,7.0,7.800641299942215,-66.17965713981965,-35.92999109672869
-0.5,5.0,7.5,6.692384645849703,-56.65452834391098,-35.09486171790049
-0.5,5.0,8.0,5.750842883479507,-48.54162723269717,-33.63435836473466
-0.5,5.0,8.5,4.953392031099404,-41.66315524862749,-31.81931826367203
-0.5,5.0,9.0,4.278713606211686,-35.844302916372875,-29.83378681814453
-0.5,5.0,9.5,3.7077197833322253,-30.92458999514203,-27.79966810331325
-0.5,5.0,10.0,3.22383111663495,-26.762419107798635,-25.795233481447436
-0.5,5.5,-10.0,-1.1234931746765402,23.855256907396473,-30.098559737081537
-0.5,5.5,-9.5,-1.3381814621964978,27.778521518163725,-32.71771961967346
-0.5,5.5,-9.0,-1.5958705859306321,32.43644798789887,-35.479705979692824
-0.5,5.5,-8.5,-1.9049626249331304,37.969176878954656,-38.333706462895854
-0.5,5.5,-8.0,-2.27499858714899,44.536928178400586,-41.19419520565085
